ad_id,xyz_campaign_id,fb_campaign_id,age,gender,interest,Impressions,Clicks,Spent,Total_Conversion,Approved_Conversion,CTR,CPC,CPM,CPA
776668,936,115542,40-44,M,19,3523,1,1.809999943,1,1,0.0002838489923360772,1.809999943,0.5137666599489071,1.809999943
776685,936,115545,40-44,M,16,7745,0,0.0,1,0,0.0,0.0,0.0,0.0
776686,936,115545,40-44,M,16,18709,2,3.319999933,1,0,0.00010690042225666791,1.6599999665,0.1774546973649046,3.319999933
776687,936,115545,40-44,M,16,8022,0,0.0,2,1,0.0,0.0,0.0,0.0
776696,936,115547,30-34,M,10,7966,1,1.179999948,1,1,0.00012553351744915893,1.179999948,0.14812954406226464,1.179999948
776697,936,115547,30-34,M,10,4132,0,0.0,1,1,0.0,0.0,0.0,0.0
776698,936,115547,30-34,M,10,12785,3,4.730000019,2,1,0.00023464998044583498,1.576666673,0.3699648039890497,4.730000019
776699,936,115547,30-34,M,10,8213,1,1.379999995,1,1,0.00012175818823815901,1.379999995,0.1680262991598685,1.379999995
776722,936,115551,30-34,M,2,545,0,0.0,1,1,0.0,0.0,0.0,0.0
776725,936,115552,40-44,M,23,2479,1,1.25999999,1,0,0.0004033884630899556,1.25999999,0.5082694594594596,1.25999999
776780,936,115561,40-44,M,2,3812,2,3.049999952,1,0,0.0005246589716684155,1.524999976,0.8001049192025182,3.049999952
776793,936,115563,45-49,M,21,1609,0,0.0,1,0,0.0,0.0,0.0,0.0
776799,936,115564,45-49,M,20,10257,3,3.579999924,1,1,0.0002924831822170225,1.193333308,0.34902992336940625,3.579999924
776817,936,115567,40-44,M,10,12356,4,6.279999971,1,0,0.0003237293622531564,1.56999999275,0.5082550963904175,6.279999971
776825,936,115568,45-49,M,18,7410,1,1.210000038,1,0,0.0001349527665317139,1.210000038,0.16329285263157894,1.210000038
776829,936,115569,45-49,M,16,140098,28,46.63000011,1,0,0.000199860097931448,1.6653571467857142,0.3328384424474296,46.63000011
776831,936,115569,45-49,M,16,107021,20,34.44000012,1,0,0.00018687921062221434,1.722000006,0.32180600181272834,34.44000012
776840,936,115571,35-39,M,36,2797,1,1.289999962,1,0,0.0003575259206292456,1.289999962,0.46120842402574186,1.289999962
776861,936,115574,45-49,M,7,16461,6,9.21999979,1,0,0.00036449790413705123,1.5366666316666666,0.5601117665998421,9.21999979
776892,936,115580,40-44,M,63,17488,5,7.719999909,1,0,0.0002859103385178408,1.5439999818,0.44144555746797803,7.719999909
776928,936,115586,35-39,M,10,9750,2,1.5,1,1,0.00020512820512820512,0.75,0.15384615384615385,1.5
776935,936,115587,45-49,M,36,1136,0,0.0,1,1,0.0,0.0,0.0,0.0
777105,936,115615,45-49,M,63,4333,1,0.180000007,1,1,0.00023078698361412417,0.180000007,0.04154165866605123,0.180000007
777130,936,115619,35-39,M,16,6260,0,0.0,1,0,0.0,0.0,0.0,0.0
777131,936,115619,35-39,M,16,6359,0,0.0,1,0,0.0,0.0,0.0,0.0
777166,936,115625,30-34,M,63,2383,0,0.0,1,1,0.0,0.0,0.0,0.0
777187,936,115629,40-44,M,27,11292,3,5.389999866,1,1,0.00026567481402763017,1.796666622,0.47732907066950053,5.389999866
777198,936,115631,30-34,M,64,12729,4,5.779999852,1,0,0.000314243067012334,1.444999963,0.4540812202058292,5.779999852
777200,936,115631,30-34,M,64,1898,0,0.0,1,1,0.0,0.0,0.0,0.0
777201,936,115631,30-34,M,64,1882,0,0.0,1,1,0.0,0.0,0.0,0.0
777235,936,115637,30-34,M,65,2883,1,0.99000001,1,1,0.000346860908775581,0.99000001,0.34339230315643426,0.99000001
777248,936,115639,30-34,F,7,3989,1,1.279999971,1,0,0.000250689395838556,1.279999971,0.32088241940335926,1.279999971
777261,936,115641,40-44,M,29,19603,4,5.279999971,1,1,0.00020405040044891087,1.31999999275,0.26934652711319695,5.279999971
777382,936,115675,40-44,M,24,3047,1,1.379999995,1,0,0.0003281916639317361,1.379999995,0.4529044945848375,1.379999995
777398,936,115677,35-39,M,24,3029,1,1.049999952,1,1,0.0003301419610432486,1.049999952,0.3466490432485969,1.049999952
777410,936,115679,45-49,M,26,3490,1,1.340000033,1,1,0.00028653295128939826,1.340000033,0.3839541641833811,1.340000033
777482,936,115691,45-49,M,28,2479,0,0.0,1,0,0.0,0.0,0.0,0.0
777495,936,115693,40-44,M,19,19581,7,10.42999983,2,0,0.000357489402992697,1.4899999757142857,0.532659201777233,10.42999983
777519,936,115697,45-49,M,29,19537,5,6.099999905,1,0,0.00025592465578133796,1.219999981,0.31222807519066387,6.099999905
777625,936,115715,45-49,M,16,59433,12,19.65999949,3,0,0.00020190803089192874,1.6383332908333335,0.33079264869685193,19.65999949
777627,936,115715,45-49,M,16,157534,33,56.19000077,2,0,0.00020947858874909543,1.702727296060606,0.356684911003339,56.19000077
777638,936,115717,40-44,M,7,1781,0,0.0,1,1,0.0,0.0,0.0,0.0
777670,936,115723,40-44,M,16,23769,4,6.029999852,1,0,0.00016828642349278473,1.507499963,0.25369177718877534,6.029999852
777673,936,115723,40-44,M,16,7101,0,0.0,1,0,0.0,0.0,0.0,0.0
777742,936,115735,35-39,M,64,4726,1,1.830000043,1,1,0.00021159542953872197,1.830000043,0.38721964515446466,1.830000043
777758,936,115737,30-34,M,19,5209,1,0.959999979,2,0,0.0001919754271453254,0.959999979,0.1842964060280284,0.959999979
777794,936,115743,30-34,M,18,13473,3,2.619999945,3,0,0.00022266755733689602,0.873333315,0.19446299599198397,2.619999945
777816,936,115747,40-44,M,2,500,0,0.0,1,1,0.0,0.0,0.0,0.0
777871,936,115756,30-34,M,20,4616,1,1.360000014,1,0,0.0002166377816291161,1.360000014,0.29462738604852684,1.360000014
777904,936,115762,30-34,M,31,3279,0,0.0,1,0,0.0,0.0,0.0,0.0
777905,936,115762,30-34,M,31,3288,0,0.0,1,0,0.0,0.0,0.0,0.0
778037,936,115784,35-39,M,27,14615,4,6.050000191,1,0,0.00027369141293191924,1.51250004775,0.41395827512829286,6.050000191
778048,936,115786,30-34,M,27,56615,12,19.88000035,2,0,0.00021195796167093527,1.6566666958333334,0.3511436960169566,19.88000035
778085,936,115792,30-34,M,26,11735,3,4.529999971,1,1,0.00025564550489987217,1.5099999903333332,0.3860247099275671,4.529999971
778087,936,115792,30-34,M,26,15910,5,6.779999852,1,0,0.00031426775612822125,1.3559999704,0.42614706800754243,6.779999852
778112,936,115796,35-39,M,29,11446,2,3.090000033,1,1,0.00017473353136466887,1.5450000165,0.26996330884151665,3.090000033
778113,936,115796,35-39,M,29,4595,0,0.0,1,0,0.0,0.0,0.0,0.0
778124,936,115798,30-34,M,29,4871,0,0.0,1,0,0.0,0.0,0.0,0.0
778148,936,115802,35-39,M,28,3199,0,0.0,1,0,0.0,0.0,0.0,0.0
778156,936,115804,30-34,M,28,9388,2,3.140000105,1,0,0.00021303792074989347,1.5700000525,0.3344695467618236,3.140000105
778161,936,115804,30-34,M,28,17954,6,7.5400002,2,1,0.0003341873677175003,1.2566667,0.41996213657123754,7.5400002
778208,936,115812,40-44,F,29,2755,0,0.0,1,0,0.0,0.0,0.0,0.0
778264,936,115822,40-44,F,27,8152,1,0.99000001,1,0,0.0001226692836113837,0.99000001,0.12144259200196272,0.99000001
778266,936,115822,40-44,F,27,74542,19,34.1500001,1,0,0.00025488986074964447,1.7973684263157894,0.45813098789943923,34.1500001
778421,936,115848,40-44,F,20,6699,2,3.090000033,1,0,0.0002985520226899537,1.5450000165,0.46126287998208687,3.090000033
778422,936,115848,40-44,F,20,11911,4,3.959999919,1,0,0.00033582402820921836,0.98999997975,0.33246578112668956,3.959999919
778461,936,115854,40-44,M,29,10090,2,2.650000095,1,1,0.00019821605550049553,1.3250000475,0.26263628295341923,2.650000095
778471,936,115856,30-34,M,32,1273,0,0.0,1,1,0.0,0.0,0.0,0.0
778483,936,115858,40-44,F,18,24188,5,8.179999828,1,0,0.00020671407309409625,1.6359999656,0.3381842164709773,8.179999828
778529,936,115866,30-34,M,31,2214,0,0.0,1,0,0.0,0.0,0.0,0.0
778556,936,115870,40-44,M,32,9735,4,4.130000114,1,1,0.00041088854648176684,1.0325000285,0.4242424359527479,4.130000114
778590,936,115876,30-34,M,30,1371,0,0.0,1,1,0.0,0.0,0.0,0.0
778600,936,115878,40-44,F,22,10750,4,5.389999866,1,0,0.00037209302325581393,1.3474999665,0.501395336372093,5.389999866
778626,936,115882,30-34,M,29,7629,1,0.720000029,1,1,0.00013107877834578582,0.720000029,0.09437672421025037,0.720000029
778628,936,115882,30-34,M,29,4608,0,0.0,1,0,0.0,0.0,0.0,0.0
778674,936,115890,35-39,M,29,3732,0,0.0,1,0,0.0,0.0,0.0,0.0
778689,936,115892,30-34,M,28,7453,1,1.679999948,1,1,0.0001341741580571582,1.679999948,0.22541257855896957,1.679999948
778722,936,115898,35-39,F,64,41785,14,19.10000038,1,0,0.0003350484623668781,1.3642857414285714,0.45710183989469905,19.10000038
778737,936,115900,35-39,M,27,8077,2,3.579999924,1,1,0.0002476166893648632,1.789999962,0.4432338645536709,3.579999924
778756,936,115904,35-39,F,63,5602,1,1.580000043,1,0,0.0001785076758300607,1.580000043,0.282042135487326,1.580000043
778804,936,115912,30-34,M,26,6184,2,2.75,1,1,0.0003234152652005175,1.375,0.44469598965071155,2.75
778808,936,115912,30-34,M,26,1738,0,0.0,1,0,0.0,0.0,0.0,0.0
778964,936,115938,35-39,F,27,112460,25,41.29000068,1,0,0.00022230126267117198,1.6516000272,0.367152771474302,41.29000068
779057,936,115954,40-44,M,15,4414,0,0.0,1,0,0.0,0.0,0.0,0.0
779106,936,115962,35-39,F,30,14670,7,9.410000324,1,0,0.00047716428084526244,1.3442857605714287,0.6414451481935924,9.410000324
779438,936,116031,30-34,F,64,33144,9,13.40999985,1,0,0.0002715423606082549,1.4899999833333333,0.40459811278059377,13.40999985
779453,936,116033,45-49,M,64,4397,1,0.949999988,1,0,0.00022742779167614282,0.949999988,0.21605639936320217,0.949999988
779488,936,116039,45-49,M,65,1006,0,0.0,1,0,0.0,0.0,0.0,0.0
779573,936,116053,35-39,F,10,89527,24,32.28999996,1,0,0.0002680755526265819,1.3454166650000001,0.3606733159828879,32.28999996
779608,936,116059,35-39,F,15,2459,0,0.0,1,0,0.0,0.0,0.0,0.0
779609,936,116059,35-39,F,15,7116,2,1.730000019,1,1,0.0002810567734682406,0.8650000095,0.24311411172006744,1.730000019
779622,936,116061,30-34,F,15,8613,1,0.889999986,2,0,0.00011610356437942645,0.889999986,0.10333217067223964,0.889999986
779631,936,116063,35-39,F,16,9730,1,1.379999995,1,0,0.00010277492291880781,1.379999995,0.14182939311408016,1.379999995
779644,936,116065,30-34,F,16,51816,8,10.2299999,2,1,0.0001543924656476764,1.2787499875,0.19742936351706036,10.2299999
779645,936,116065,30-34,F,16,27289,3,4.429999828,1,0,0.00010993440580453663,1.4766666093333332,0.1623364662684598,4.429999828
779715,936,116077,30-34,F,29,20409,4,3.829999924,1,0,0.0001959919643294625,0.957499981,0.18766230212161303,3.829999924
779716,936,116077,30-34,F,29,8044,1,1.110000014,1,0,0.00012431626056688214,1.110000014,0.13799105096966682,1.110000014
779738,936,116081,30-34,F,28,15645,4,5.349999905,1,0,0.0002556727388942154,1.33749997625,0.3419622821987855,5.349999905
779778,936,116087,30-34,F,31,2466,0,0.0,2,2,0.0,0.0,0.0,0.0
779789,936,116089,45-49,M,10,11611,3,3.950000048,1,1,0.00025837567823615537,1.3166666826666666,0.3401946471449488,3.950000048
779824,936,116095,45-49,M,7,9375,3,4.019999981,1,0,0.00032,1.3399999936666667,0.4287999979733333,4.019999981
779871,936,116103,30-34,F,32,4402,1,1.330000043,1,1,0.00022716946842344388,1.330000043,0.3021354027714675,1.330000043
779918,936,116111,30-34,F,18,8469,2,3.089999914,1,0,0.0002361553902467824,1.544999957,0.364860067776597,3.089999914
779922,936,116111,30-34,F,18,5823,1,1.419999957,1,1,0.0001717327837884252,1.419999957,0.2438605455950541,1.419999957
779944,936,116115,35-39,M,10,2549,0,0.0,1,0,0.0,0.0,0.0,0.0
779979,936,116121,35-39,M,16,25817,4,6.019999981,1,0,0.00015493666963628617,1.50499999525,0.23317968706666148,6.019999981
779995,936,116123,30-34,F,20,1961,0,0.0,1,0,0.0,0.0,0.0,0.0
780064,936,116135,30-34,F,22,2554,0,0.0,1,0,0.0,0.0,0.0,0.0
780104,936,116147,30-34,F,25,4971,1,1.230000019,1,1,0.0002011667672500503,1.230000019,0.2474351275397304,1.230000019
780199,936,116163,35-39,F,23,1030,0,0.0,1,1,0.0,0.0,0.0,0.0
780318,936,116183,45-49,F,29,162341,56,77.07999969,3,0,0.00034495290776821627,1.376428565892857,0.47480303613997693,77.07999969
780323,936,116183,45-49,F,29,24542,7,9.329999924,1,0,0.0002852253280091272,1.3328571319999998,0.38016461266400453,9.329999924
780486,936,116216,30-34,F,65,2879,0,0.0,1,1,0.0,0.0,0.0,0.0
780498,936,116218,30-34,F,64,13621,3,4.090000033,1,0,0.0002202481462447691,1.3633333443333333,0.3002716418030981,4.090000033
780511,936,116220,30-34,F,63,6175,1,1.370000005,2,1,0.00016194331983805668,1.370000005,0.22186234898785426,1.370000005
780629,936,116240,30-34,F,28,2963,0,0.0,1,0,0.0,0.0,0.0,0.0
780653,936,116244,30-34,F,29,9076,1,1.379999995,1,1,0.00011018069634200089,1.379999995,0.15204936040105774,1.379999995
780655,936,116244,30-34,F,29,20941,4,5.909999967,1,1,0.00019101284561386754,1.47749999175,0.2822214778186333,5.909999967
780666,936,116246,45-49,F,10,3462,0,0.0,1,0,0.0,0.0,0.0,0.0
780681,936,116248,30-34,F,26,4073,0,0.0,1,1,0.0,0.0,0.0,0.0
780700,936,116252,30-34,F,27,3745,0,0.0,1,0,0.0,0.0,0.0,0.0
780748,936,116265,30-34,F,24,830,0,0.0,1,0,0.0,0.0,0.0,0.0
780759,936,116267,45-49,F,18,2912,0,0.0,1,0,0.0,0.0,0.0,0.0
780760,936,116267,45-49,F,18,17167,5,6.910000086,1,0,0.00029125648045669016,1.3820000172,0.4025164610007573,6.910000086
780797,936,116273,30-34,F,22,24491,7,9.539999962,1,0,0.00028581928055203954,1.3628571374285714,0.3895308465150463,9.539999962
780799,936,116273,30-34,F,22,44699,13,17.30000037,2,0,0.00029083424685115997,1.3307692592307692,0.38703327524105685,17.30000037
780821,936,116277,30-34,F,23,6469,2,1.309999943,1,0,0.0003091667954861648,0.6549999715,0.20250424223218427,1.309999943
780830,936,116279,45-49,F,16,16053,3,4.079999924,1,1,0.00018688095683049897,1.3599999746666667,0.25415809655516103,4.079999924
780835,936,116279,45-49,F,16,54724,12,17.92999995,1,1,0.0002192822162122652,1.4941666624999999,0.32764417714348365,17.92999995
780867,936,116285,30-34,F,21,4706,1,1.220000029,1,0,0.00021249468763280918,1.220000029,0.25924352507437315,1.220000029
780974,936,116303,40-44,F,32,8316,3,4.569999933,1,1,0.00036075036075036075,1.523333311,0.5495430414862915,4.569999933
781066,936,116323,40-44,F,22,5794,2,2.269999981,1,0,0.00034518467380048324,1.1349999905,0.39178460148429406,2.269999981
781114,936,116331,40-44,F,18,4813,1,1.029999971,1,0,0.00020777062123415748,1.029999971,0.2140037338458342,1.029999971
781159,936,116339,40-44,F,10,85285,26,36.13000035,1,0,0.00030486017470833087,1.3896153980769232,0.4236383930351176,36.13000035
781162,936,116339,40-44,F,10,5839,1,1.370000005,1,0,0.00017126220243192326,1.370000005,0.2346292181880459,1.370000005
781175,936,116341,40-44,F,15,5859,1,1.539999962,1,0,0.00017067759003242875,1.539999962,0.26284348216419184,1.539999962
781187,936,116343,40-44,F,16,164118,41,59.06999993,1,0,0.00024982025128261374,1.4407317056097562,0.35992395672625793,59.06999993
781195,936,116345,35-39,F,63,18234,6,7.810000062,1,0,0.0003290556103981573,1.301666677,0.4283207229351761,7.810000062
781207,936,116347,35-39,F,64,2755,0,0.0,1,0,0.0,0.0,0.0,0.0
781303,936,116363,35-39,F,27,73676,20,28.5,1,0,0.00027145881969705196,1.425,0.38682881806829905,28.5
781305,936,116363,35-39,F,27,18421,7,10.07999992,1,0,0.00038000108571738776,1.4399999885714287,0.5472015590901689,10.07999992
781327,936,116367,35-39,F,29,164754,49,67.97999978,2,1,0.0002974131128834505,1.3873469342857143,0.4126151703752261,67.97999978
781353,936,116371,35-39,F,10,7449,1,1.639999986,1,1,0.00013424620754463686,1.639999986,0.22016377849375754,1.639999986
781354,936,116371,35-39,F,10,6424,1,0.529999971,1,0,0.00015566625155666251,0.529999971,0.08250310881070984,0.529999971
781438,936,116385,30-34,M,63,2086,0,0.0,1,0,0.0,0.0,0.0,0.0
781470,936,116391,35-39,M,16,6016,0,0.0,1,0,0.0,0.0,0.0,0.0
781499,936,116395,35-39,M,15,6412,1,1.370000005,1,0,0.00015595757953836556,1.370000005,0.21366188474734873,1.370000005
781508,936,116397,30-34,F,63,5040,1,1.440000057,1,0,0.0001984126984126984,1.440000057,0.2857142970238095,1.440000057
781556,936,116405,30-34,F,32,1772,0,0.0,1,0,0.0,0.0,0.0,0.0
781559,936,116405,30-34,F,32,1783,0,0.0,1,0,0.0,0.0,0.0,0.0
781606,936,116413,35-39,M,20,8200,3,3.919999957,1,0,0.00036585365853658537,1.3066666523333332,0.47804877524390244,3.919999957
781690,936,116427,45-49,F,26,115896,38,49.44000006,1,0,0.00032788016842686546,1.3010526331578949,0.42658935649202734,49.44000006
781811,936,116447,35-39,F,16,10186,1,1.230000019,1,1,9.817396426467701e-05,1.230000019,0.12075397791085804,1.230000019
781857,936,116455,30-34,M,20,9134,3,4.180000067,2,0,0.00032844317932997593,1.3933333556666667,0.4576308372016641,4.180000067
781858,936,116455,30-34,M,20,3385,1,1.440000057,1,1,0.0002954209748892171,1.440000057,0.42540622067946826,1.440000057
781907,936,116463,45-49,F,21,1314,0,0.0,1,0,0.0,0.0,0.0,0.0
781928,936,116467,30-34,M,18,2916,0,0.0,1,1,0.0,0.0,0.0,0.0
781929,936,116467,30-34,M,18,6142,1,1.330000043,1,0,0.00016281341582546403,1.330000043,0.21654185004884402,1.330000043
781950,936,116471,30-34,F,20,1984,0,0.0,1,0,0.0,0.0,0.0,0.0
781999,936,116479,30-34,M,24,9142,3,3.749999881,1,0,0.00032815576460293154,1.2499999603333334,0.4101946927368191,3.749999881
782001,936,116479,30-34,M,24,5475,2,2.730000019,1,1,0.00036529680365296805,1.3650000095,0.4986301404566211,2.730000019
782022,936,116483,30-34,F,18,8254,2,2.320000052,1,1,0.000242306760358614,1.160000026,0.28107584831596805,2.320000052
782026,936,116483,30-34,F,18,5704,1,1.320000052,1,0,0.0001753155680224404,1.320000052,0.23141655890603086,1.320000052
782130,936,116501,30-34,F,16,7301,0,0.0,1,0,0.0,0.0,0.0,0.0
782134,936,116501,30-34,F,16,37873,5,6.169999957,1,1,0.00013202017268238586,1.2339999914,0.16291289195469066,6.169999957
782135,936,116501,30-34,F,16,25267,4,4.940000057,2,1,0.0001583092571338109,1.23500001425,0.19551193481616336,4.940000057
782171,936,116507,30-34,F,30,535,0,0.0,1,0,0.0,0.0,0.0,0.0
782180,936,116509,30-34,M,29,3396,0,0.0,1,0,0.0,0.0,0.0,0.0
782219,936,116515,30-34,M,26,977,0,0.0,1,0,0.0,0.0,0.0,0.0
782228,936,116517,40-44,F,63,12318,5,6.340000153,1,1,0.00040591005033284623,1.2680000306,0.5146939562428966,6.340000153
782242,936,116519,30-34,F,28,4783,1,0.860000014,1,0,0.0002090738030524775,0.860000014,0.17980347355216392,0.860000014
782275,936,116525,30-34,F,29,6475,1,1.350000024,1,0,0.00015444015444015445,1.350000024,0.20849421220077222,1.350000024
782337,936,116535,45-49,F,16,104578,29,39.25000095,1,1,0.00027730497810246895,1.3534483086206897,0.375317953584884,39.25000095
782407,936,116547,45-49,F,10,33664,11,12.51000035,1,0,0.0003267585551330798,1.137272759090909,0.3716136035527567,12.51000035
782443,936,116553,40-44,F,20,979,0,0.0,1,0,0.0,0.0,0.0,0.0
782541,936,116569,40-44,F,28,7337,3,4.079999924,1,0,0.0004088864658579801,1.3599999746666667,0.5560855832083959,4.079999924
782587,936,116577,30-34,M,10,2499,0,0.0,1,0,0.0,0.0,0.0,0.0
782647,936,116587,40-44,F,27,11244,3,4.550000191,1,0,0.00026680896478121667,1.5166667303333332,0.4046602802383493,4.550000191
782658,936,116589,30-34,M,15,4827,0,0.0,1,0,0.0,0.0,0.0,0.0
782694,936,116595,35-39,F,29,29035,7,8.910000086,2,2,0.00024108834165662132,1.2728571551428571,0.3068710206991562,4.455000043
782706,936,116597,35-39,F,30,761,0,0.0,1,0,0.0,0.0,0.0,0.0
782754,936,116605,35-39,F,26,6532,1,1.610000014,1,0,0.00015309246785058175,1.610000014,0.24647887538273117,1.610000014
782815,936,116615,40-44,F,10,11537,3,4.300000191,1,0,0.00026003293750541737,1.433333397,0.3727138936465285,4.300000191
782816,936,116615,40-44,F,10,12183,3,2.869999945,1,0,0.0002462447672986949,0.9566666483333334,0.23557415620126407,2.869999945
782862,936,116623,35-39,F,64,5912,1,1.559999943,1,1,0.00016914749661705008,1.559999943,0.2638700850811908,1.559999943
950068,936,123438,30-34,M,10,4012,1,1.570000052,1,0,0.0002492522432701894,1.570000052,0.39132603489531403,1.570000052
950078,936,123440,30-34,M,16,12396,2,3.210000038,2,1,0.00016134236850596966,1.605000019,0.25895450451758634,3.210000038
950079,936,123440,30-34,M,16,3142,0,0.0,2,2,0.0,0.0,0.0,0.0
950099,936,123443,30-34,M,18,1120,0,0.0,1,0,0.0,0.0,0.0,0.0
950109,936,123445,30-34,M,20,343,0,0.0,1,1,0.0,0.0,0.0,0.0
950170,936,123455,30-34,M,15,1720,0,0.0,1,1,0.0,0.0,0.0,0.0
950179,936,123457,30-34,M,16,3423,0,0.0,1,1,0.0,0.0,0.0,0.0
950182,936,123457,30-34,M,16,3242,0,0.0,1,0,0.0,0.0,0.0,0.0
950183,936,123457,30-34,M,16,15720,1,1.379999995,1,0,6.361323155216285e-05,1.379999995,0.08778625922391857,1.379999995
950200,936,123460,30-34,M,10,1217,0,0.0,1,1,0.0,0.0,0.0,0.0
950224,936,123464,40-44,M,20,2367,2,2.839999914,1,1,0.0008449514152936206,1.419999957,1.1998309733840302,2.839999914
950326,936,123481,35-39,M,16,6607,1,1.320000052,2,0,0.00015135462388375965,1.320000052,0.19978811139700317,1.320000052
950345,936,123484,30-34,M,64,616,0,0.0,1,0,0.0,0.0,0.0,0.0
950452,936,123502,45-49,M,16,5537,1,1.519999981,1,0,0.00018060321473722233,1.519999981,0.27451688296911686,1.519999981
950463,936,123504,45-49,M,15,818,0,0.0,1,0,0.0,0.0,0.0,0.0
950495,936,123509,45-49,M,21,1909,1,0.980000019,1,0,0.0005238344683080147,0.980000019,0.5133577888947093,0.980000019
950521,936,123514,30-34,M,21,351,0,0.0,1,0,0.0,0.0,0.0,0.0
950531,936,123515,45-49,M,22,572,0,0.0,1,0,0.0,0.0,0.0,0.0
950537,936,123516,40-44,M,36,1884,1,1.409999967,1,0,0.0005307855626326964,1.409999967,0.7484076257961784,1.409999967
950550,936,123519,30-34,M,30,219,0,0.0,1,0,0.0,0.0,0.0,0.0
950577,936,123523,30-34,M,32,540,0,0.0,1,1,0.0,0.0,0.0,0.0
950578,936,123523,30-34,M,32,550,0,0.0,1,0,0.0,0.0,0.0,0.0
950595,936,123526,30-34,M,26,465,0,0.0,1,0,0.0,0.0,0.0,0.0
950609,936,123528,30-34,M,29,1761,0,0.0,1,1,0.0,0.0,0.0,0.0
950629,936,123532,30-34,M,65,152,0,0.0,1,1,0.0,0.0,0.0,0.0
950631,936,123532,30-34,M,65,152,0,0.0,1,1,0.0,0.0,0.0,0.0
950649,936,123535,30-34,M,64,429,0,0.0,1,0,0.0,0.0,0.0,0.0
950745,936,123551,30-34,M,29,1514,0,0.0,2,2,0.0,0.0,0.0,0.0
950770,936,123555,30-34,M,28,7780,3,4.329999924,2,2,0.00038560411311053987,1.443333308,0.5565552601542416,2.164999962
950772,936,123556,35-39,M,28,460,0,0.0,1,0,0.0,0.0,0.0,0.0
950773,936,123556,35-39,M,28,471,0,0.0,1,0,0.0,0.0,0.0,0.0
950776,936,123556,35-39,M,28,2633,1,1.070000052,1,0,0.00037979491074819596,1.070000052,0.40638057424990504,1.070000052
950787,936,123558,30-34,M,27,199,0,0.0,1,0,0.0,0.0,0.0,0.0
950808,936,123562,35-39,M,32,398,0,0.0,1,0,0.0,0.0,0.0,0.0
950839,936,123567,30-34,M,24,246,0,0.0,2,2,0.0,0.0,0.0,0.0
950878,936,123573,40-44,M,10,2967,1,1.5,1,1,0.0003370407819346141,1.5,0.5055611729019212,1.5
950969,936,123588,45-49,M,36,255,0,0.0,1,0,0.0,0.0,0.0,0.0
951021,936,123597,30-34,F,7,457,0,0.0,1,1,0.0,0.0,0.0,0.0
951033,936,123599,30-34,F,10,5517,1,1.230000019,1,0,0.00018125793003443902,1.230000019,0.22294725738626064,1.230000019
951035,936,123599,30-34,F,10,1539,0,0.0,1,1,0.0,0.0,0.0,0.0
951043,936,123601,30-34,F,16,3189,0,0.0,1,0,0.0,0.0,0.0,0.0
951045,936,123601,30-34,F,16,3348,0,0.0,1,0,0.0,0.0,0.0,0.0
951046,936,123601,30-34,F,16,20050,4,4.659999847,4,1,0.00019950124688279303,1.16499996175,0.23241894498753118,4.659999847
951102,936,123611,45-49,M,16,2254,0,0.0,1,0,0.0,0.0,0.0,0.0
951105,936,123611,45-49,M,16,5894,1,1.539999962,1,1,0.00016966406515100103,1.539999962,0.26128265388530714,1.539999962
951133,936,123616,35-39,M,16,9948,2,2.720000029,2,0,0.0002010454362685967,1.3600000145,0.2734217962404503,2.720000029
951202,936,123627,45-49,F,26,5307,3,4.289999962,2,1,0.0005652911249293386,1.4299999873333331,0.8083663014885999,4.289999962
951225,936,123631,35-39,F,22,4621,2,3.25,1,1,0.00043280675178532783,1.625,0.7033109716511577,3.25
951270,936,123639,35-39,F,18,784,0,0.0,1,1,0.0,0.0,0.0,0.0
951282,936,123641,35-39,F,16,5775,1,1.580000043,1,1,0.00017316017316017316,1.580000043,0.2735930810389611,1.580000043
951285,936,123641,35-39,F,16,9297,2,2.619999886,2,1,0.00021512315800795956,1.309999943,0.28181132472840703,2.619999886
951294,936,123643,35-39,F,15,699,0,0.0,1,0,0.0,0.0,0.0,0.0
951305,936,123644,35-39,F,10,1104,0,0.0,1,0,0.0,0.0,0.0,0.0
951334,936,123649,30-34,F,64,3717,1,1.539999962,1,0,0.0002690341673392521,1.539999962,0.41431260747914983,1.539999962
951391,936,123659,30-34,F,28,2879,1,1.590000033,2,2,0.0003473428273706148,1.590000033,0.5522751069815908,0.7950000165
951392,936,123659,30-34,F,28,2749,1,1.389999986,1,0,0.0003637686431429611,1.389999986,0.5056384088759549,1.389999986
951400,936,123660,45-49,F,10,24028,9,12.39000034,2,0,0.0003745630098218745,1.3766667044444445,0.5156484243382721,12.39000034
951402,936,123661,30-34,F,29,1118,0,0.0,1,1,0.0,0.0,0.0,0.0
951413,936,123662,30-34,F,26,1083,0,0.0,2,1,0.0,0.0,0.0,0.0
951420,936,123664,30-34,F,27,843,0,0.0,1,0,0.0,0.0,0.0,0.0
951444,936,123668,30-34,F,25,2983,1,0.970000029,1,0,0.00033523298692591353,0.970000029,0.32517600703989274,0.970000029
951448,936,123668,30-34,F,25,696,0,0.0,1,0,0.0,0.0,0.0,0.0
951462,936,123671,45-49,F,16,7589,2,3.150000095,1,1,0.0002635393332454869,1.5750000475,0.4150744623797602,3.150000095
951464,936,123671,45-49,F,16,20997,10,11.94999981,1,0,0.000476258513120922,1.194999981,0.5691289141305901,11.94999981
